店舗id,店舗名,商品コード,商品名 ,税率 ,賞味期限 ,容量 ,原単価 ,売単価 ,在庫数,原価金額,売価金額 
"7","OPA店","4963189701235","ｱｷｵｸﾝｺﾓﾉｲﾚ","10.00","","ｱｷｵｸﾝｺﾓﾉｲﾚ","560.00","660.00","2.00","1120.0000","1320.0000"
"7","OPA店","4963497047155","ﾊﾟﾌｭｰﾑ ｱﾄﾏｲｻﾞｰ","10.00","","ﾊﾟﾌｭｰﾑ ｱﾄﾏｲｻﾞｰ","80.00","100.00","-6.00","-480.0000","-600.0000"
"7","OPA店","4963497350712","ﾊﾟﾌｭｰﾑ ｱﾄﾏｲｻﾞｰ","10.00","","ﾊﾟﾌｭｰﾑ ｱﾄﾏｲｻﾞｰ","80.00","100.00","1.00","80.0000","100.0000"
"7","OPA店","4963497503224","ﾊﾟﾋｭｰﾑｽﾌﾟﾚｰ","10.00","","ﾊﾟﾋｭｰﾑｽﾌﾟﾚｰ","80.00","100.00","13.00","1040.0000","1300.0000"
"7","OPA店","4963497570950","ｺﾛﾌﾟﾁﾛｰﾙｵﾝ","10.00","","ｺﾛﾌﾟﾁﾛｰﾙｵﾝ","80.00","100.00","-3.00","-240.0000","-300.0000"
"7","OPA店","4963507777713","ｷﾎｼｭｷﾞLO11ｵｰｸｽﾄﾚｯﾁ23.5cm","10.00","","ｷﾎｼｭｷﾞLO11ｵｰｸｽﾄﾚｯﾁ23.5cm","3500.00","4980.00","3.00","10500.0000","14940.0000"
"7","OPA店","4963856222582","コウライニンジンチャ","8.00","","90G(3G","550.00","1080.00","-1.00","-550.0000","-1080.0000"
"7","OPA店","4964259029044","ｱﾍﾞﾝﾇ ﾐﾙｷｰｼﾞｪﾙ","10.00","","ｱﾍﾞﾝﾇ ﾐﾙｷｰｼﾞｪﾙ","2275.00","3850.00","1.00","2275.0000","3850.0000"
"7","OPA店","4964259029952","AVﾊﾝﾄﾞｸﾘｰﾑS","10.00","","AVﾊﾝﾄﾞｸﾘｰﾑS","675.00","990.00","2.00","1350.0000","1980.0000"
"7","OPA店","4964259087815","PFA ｺｰﾙﾄﾞCR F","10.00","","PFA ｺｰﾙﾄﾞCR F","975.00","1650.00","2.00","1950.0000","3300.0000"
"7","OPA店","4964259087907","PEA ﾔｸﾖｳﾘｯﾌﾟｹｱM","10.00","","PEA ﾔｸﾖｳﾘｯﾌﾟｹｱM","735.00","1155.00","1.00","735.0000","1155.0000"
"7","OPA店","4964259120888","AVｳｫｰﾀｰｹﾞﾝﾃｲ","10.00","","AVｳｫｰﾀｰｹﾞﾝﾃｲ","1650.00","2220.00","-9.00","-14850.0000","-19980.0000"
"7","OPA店","4964259127924","PFA ﾔｸﾖｳﾊﾝﾄﾞCL","10.00","","102g","1050.00","1650.00","-1.00","-1050.0000","-1650.0000"
"7","OPA店","4964259127986","PFAAVｳｫｰﾀｰP22C","10.00","","300g","1650.00","2220.00","-9.00","-14850.0000","-19980.0000"
"7","OPA店","4964259267293","ｱﾍﾞﾝﾇ PFASBﾌｫｰﾑSS","10.00","","ｱﾍﾞﾝﾇ PFASBﾌｫｰﾑSS","1430.00","2420.00","1.00","1430.0000","2420.0000"
"7","OPA店","4964259398508","ｱﾍﾞﾝﾇ ｳｫ-ﾀ- J","10.00","","50G","525.00","770.00","-3.00","-1575.0000","-2310.0000"
"7","OPA店","4964259399574","PFAｱﾍﾞﾝﾇｳｫｰﾀｰ(L)","10.00","","300G","1650.00","2220.00","-7.00","-11550.0000","-15540.0000"
"7","OPA店","4964259399925","AVﾃﾞｲﾌﾟﾛﾃｸﾀｰ","10.00","","AVﾃﾞｲﾌﾟﾛﾃｸﾀｰ","2000.00","3300.00","1.00","2000.0000","3300.0000"
"7","OPA店","4964259674763","AVﾊﾝﾄﾞｸﾘｰﾑﾗｰｼﾞ","10.00","","AVﾊﾝﾄﾞｸﾘｰﾑﾗｰｼﾞ","1050.00","1650.00","-2.00","-2100.0000","-3300.0000"
"7","OPA店","4964596417221","ｻﾅNB WﾌﾞﾛｳEXB2","10.00","","ｻﾅNB WﾌﾞﾛｳEXB2","756.00","1068.00","-2.00","-1512.0000","-2136.0000"
"7","OPA店","4964596417269","ｻﾅNB WﾌﾞﾛｳEXB6","10.00","","ｻﾅNB WﾌﾞﾛｳEXB6","756.00","1068.00","-1.00","-756.0000","-1068.0000"
"7","OPA店","4964596425943","ｴｽﾃﾆｰ ﾔｸﾖｳﾐｽﾄ","10.00","","ｴｽﾃﾆｰ ﾔｸﾖｳﾐｽﾄ","630.00","922.00","1.00","630.0000","922.0000"
"7","OPA店","4964596440380","ﾅﾒﾗｶﾎﾝﾎﾟｱﾜｾﾝｶﾞﾝ","10.00","","ﾅﾒﾗｶﾎﾝﾎﾟｱﾜｾﾝｶﾞﾝ","472.00","689.00","1.00","472.0000","689.0000"
"7","OPA店","4964596440397","ﾅﾒﾗｶﾎﾝﾎﾟｱﾜｾﾝｶﾞﾝｶｴ","10.00","","ﾅﾒﾗｶﾎﾝﾎﾟｱﾜｾﾝｶﾞﾝｶｴ","378.00","550.00","1.00","378.0000","550.0000"
"7","OPA店","4964596457814","ﾅﾒﾗｶﾎﾝﾎﾟｾﾝｶﾞﾝ","10.00","","ﾅﾒﾗｶﾎﾝﾎﾟｾﾝｶﾞﾝ","441.00","625.00","1.00","441.0000","625.0000"
"7","OPA店","4964596457838","ﾅﾒﾗｶﾎﾝﾎﾟｼｯﾄﾘｹｼｮｳｽｲ","10.00","","ﾅﾒﾗｶﾎﾝﾎﾟｼｯﾄﾘｹｼｮｳｽｲ","567.00","817.00","2.00","1134.0000","1634.0000"
"7","OPA店","4964596457845","ﾅﾒﾗｶﾎﾝﾎﾟﾆｭｳｴｷ","10.00","","ﾅﾒﾗｶﾎﾝﾎﾟﾆｭｳｴｷ","567.00","817.00","1.00","567.0000","817.0000"
"7","OPA店","4964596457869","Nﾎﾝﾎﾟｹｼｮｳｽｲﾂﾒｶｴ","10.00","","Nﾎﾝﾎﾟｹｼｮｳｽｲﾂﾒｶｴ","472.00","689.00","2.00","944.0000","1378.0000"
"7","OPA店","4964596457876","Nﾎﾝﾎﾟｼｯﾄﾘｹｼｮｳｽｲﾂﾒｶｴ","10.00","","Nﾎﾝﾎﾟｼｯﾄﾘｹｼｮｳｽｲﾂﾒｶｴ","472.00","689.00","2.00","944.0000","1378.0000"
"7","OPA店","4964596457883","Nﾎﾝﾎﾟﾆｭｳｴｷﾂﾒｶｴ","10.00","","Nﾎﾝﾎﾟﾆｭｳｴｷﾂﾒｶｴ","472.00","689.00","-4.00","-1888.0000","-2756.0000"
"7","OPA店","4964596483585","ﾆｭｰﾎﾞｰﾝPWｱｲﾌﾞﾛｰ02","10.00","","ﾆｭｰﾎﾞｰﾝPWｱｲﾌﾞﾛｰ02","535.00","841.00","2.00","1070.0000","1682.0000"
"7","OPA店","4964596483783","ﾅﾒﾗｶﾎﾝﾎﾟﾌｯｸﾗｱｲｸﾘｰﾑ","10.00","","ﾅﾒﾗｶﾎﾝﾎﾟﾌｯｸﾗｱｲｸﾘｰﾑ","567.00","889.00","-2.00","-1134.0000","-1778.0000"
"7","OPA店","4964596485794","ﾅﾒﾗｶHPﾊﾘｱｲｸﾘｰﾑ","10.00","","ﾅﾒﾗｶHPﾊﾘｱｲｸﾘｰﾑ","598.00","940.00","-5.00","-2990.0000","-4700.0000"
"7","OPA店","4964596700163","NBﾗｽﾃｨﾝｸﾞWﾌﾞﾛｳEX N01","10.00","","NBﾗｽﾃｨﾝｸﾞWﾌﾞﾛｳEX N01","756.00","1188.00","-1.00","-756.0000","-1188.0000"
"7","OPA店","4964596700224","ｹｱﾅﾊﾟﾃｸｽﾞﾚﾎﾞｳｼﾍﾞｰｽ","10.00","","ｹｱﾅﾊﾟﾃｸｽﾞﾚﾎﾞｳｼﾍﾞｰｽ","756.00","1188.00","4.00","3024.0000","4752.0000"
"7","OPA店","4964596700767","ﾅﾒﾗｶﾎﾝﾎﾟｽｷﾝｹｱuv","10.00","","ﾅﾒﾗｶﾎﾝﾎﾟｽｷﾝｹｱuv","630.00","990.00","2.00","1260.0000","1980.0000"
"7","OPA店","4964596700774","ﾅﾒﾗｶﾎﾝﾎﾟwtuv","10.00","","ﾅﾒﾗｶﾎﾝﾎﾟwtuv","630.00","990.00","-1.00","-630.0000","-990.0000"
"7","OPA店","4965266016676","ﾊﾟｰﾌｪｸﾄWﾃｰﾌﾟPWB-T2","10.00","","ﾊﾟｰﾌｪｸﾄWﾃｰﾌﾟPWB-T2","210.00","385.00","2.00","420.0000","770.0000"
"7","OPA店","4965363003982","ｵﾘｰﾌﾞﾏﾉﾝｸﾞﾘｰﾝﾛｰｼｮﾝ","10.00","","ｵﾘｰﾌﾞﾏﾉﾝｸﾞﾘｰﾝﾛｰｼｮﾝ","650.00","1100.00","-5.00","-3250.0000","-5500.0000"
"7","OPA店","4965363005917","ｵﾘｰﾌﾞﾏﾉﾝﾘｰﾌﾛｰｼｮﾝ","10.00","","ｵﾘｰﾌﾞﾏﾉﾝﾘｰﾌﾛｰｼｮﾝ","650.00","1100.00","-3.00","-1950.0000","-3300.0000"
"7","OPA店","4965534309110","ﾊﾌﾞﾗｼｷｬｯﾌﾟ","10.00","","ﾊﾌﾞﾗｼｷｬｯﾌﾟ","100.00","183.00","2.00","200.0000","366.0000"
"7","OPA店","4967989002417","ｶﾀﾂﾑﾘﾏｽｸ","10.00","","ｶﾀﾂﾑﾘﾏｽｸ","630.00","896.00","-8.00","-5040.0000","-7168.0000"
"7","OPA店","4968123624007","ﾌﾟﾗｾﾝﾀﾉｼﾛﾊﾀﾞﾋﾞﾖｳｽｲ","10.00","","ﾌﾟﾗｾﾝﾀﾉｼﾛﾊﾀﾞﾋﾞﾖｳｽｲ","650.00","990.00","-1.00","-650.0000","-990.0000"
"7","OPA店","4968123624205","ﾌﾟﾗｾﾝﾀﾉｼﾛﾊﾀﾞｸﾘｰﾑ","10.00","","ﾌﾟﾗｾﾝﾀﾉｼﾛﾊﾀﾞｸﾘｰﾑ","650.00","990.00","1.00","650.0000","990.0000"
"7","OPA店","4968123624601","ﾌﾟﾗｾﾝﾀﾉｼﾛﾊﾀﾞﾊﾟｯｸ","10.00","","ﾌﾟﾗｾﾝﾀﾉｼﾛﾊﾀﾞﾊﾟｯｸ","780.00","1184.00","-4.00","-3120.0000","-4736.0000"
"7","OPA店","4968138305021","ｱﾌﾞｺﾞｰｽﾞﾒｯｷﾝｶﾞｰｾﾞLｻｲｽﾞ","10.00","","ｱﾌﾞｺﾞｰｽﾞﾒｯｷﾝｶﾞｰｾﾞLｻｲｽﾞ","374.00","583.00","1.00","374.0000","583.0000"
"7","OPA店","4968583188866","ﾆｼｶﾜﾄｯｶﾋﾝ","10.00","","ﾆｼｶﾜﾄｯｶﾋﾝ","350.00","498.00","-13.00","-4550.0000","-6474.0000"
"7","OPA店","4968583470206","ﾍｱｶｰﾗｰ","10.00","","ﾍｱｶｰﾗｰ","100.00","183.00","2.00","200.0000","366.0000"
"7","OPA店","4968583506868","Uﾋﾟﾝ ﾀﾏﾋﾟﾝ","10.00","","Uﾋﾟﾝ ﾀﾏﾋﾟﾝ","100.00","162.00","-2.00","-200.0000","-324.0000"
"7","OPA店","4968760301286","３Ａマグネシア","10.00","","360T","2200.00","3278.00","-2.00","-4400.0000","-6556.0000"
"7","OPA店","4968760808013","３Ａマグネシア","10.00","","90T","660.00","1078.00","-16.00","-10560.0000","-17248.0000"
"7","OPA店","4968827243948","ホシガラサニタリーＧＹ　Ｍ","10.00","","GY M","372.00","611.00","-2.00","-744.0000","-1222.0000"
"7","OPA店","4968827243955","ホシガラサニタリーＧＹ　Ｌ","10.00","","GY L","372.00","611.00","8.00","2976.0000","4888.0000"
"7","OPA店","4968909007772","インフクリン　ウィルス対策スプレー","10.00","","250ML","1240.00","1980.00","10.00","12400.0000","19800.0000"
"7","OPA店","4968951209889","ｱｼﾕﾋﾞﾋﾟﾛｰ","10.00","","ｱｼﾕﾋﾞﾋﾟﾛｰ","100.00","242.00","5.00","500.0000","1210.0000"
"7","OPA店","4968988011349","ﾍｱﾌﾞﾗｼ","10.00","","ﾍｱﾌﾞﾗｼ","100.00","207.00","2.00","200.0000","414.0000"
"7","OPA店","4968988040097","ｼｬﾜｰｷｬｯﾌﾟ","10.00","","ｼｬﾜｰｷｬｯﾌﾟ","100.00","183.00","-4.00","-400.0000","-732.0000"
"7","OPA店","4968988040486","ﾄｶｲｽﾃｷｬｯﾌﾟ","10.00","","ﾄｶｲｽﾃｷｬｯﾌﾟ","100.00","183.00","16.00","1600.0000","2928.0000"
"7","OPA店","4968988041759","ｵﾀﾞﾝｺﾞﾈｯﾄ","10.00","","ｵﾀﾞﾝｺﾞﾈｯﾄ","100.00","180.00","1.00","100.0000","180.0000"
"7","OPA店","4968988042381","ﾍｱｶｰﾗｰ","10.00","","ﾍｱｶｰﾗｰ","100.00","183.00","4.00","400.0000","732.0000"
"7","OPA店","4968988042398","ﾍｱｶｰﾗｰ","10.00","","ﾍｱｶｰﾗｰ","100.00","183.00","1.00","100.0000","183.0000"
"7","OPA店","4968988372556","ﾍｱﾋﾟﾝ","10.00","","ﾍｱﾋﾟﾝ","100.00","162.00","21.00","2100.0000","3402.0000"
"7","OPA店","4968988372587","ﾔﾅｷﾞﾋﾟﾝ","10.00","","ﾔﾅｷﾞﾋﾟﾝ","100.00","162.00","-5.00","-500.0000","-810.0000"
"7","OPA店","4969432001022","ﾊﾟﾌﾟﾗｰﾙﾛｰｼｮﾝ","10.00","","ﾊﾟﾌﾟﾗｰﾙﾛｰｼｮﾝ","4800.00","8800.00","2.00","9600.0000","17600.0000"
"7","OPA店","4969432001145","ケンジュンクリーム　ＤＸ","10.00","","","1620.00","2970.00","3.00","4860.0000","8910.0000"
"7","OPA店","4969432001183","ﾌﾞﾗｲﾄﾆﾝｸﾞ ﾌﾟﾗﾁﾗｲﾅｰｿ^ﾌﾟ","10.00","","ﾌﾞﾗｲﾄﾆﾝｸﾞ ﾌﾟﾗﾁﾗｲﾅｰｿ^ﾌﾟ","3000.00","5500.00","4.00","12000.0000","22000.0000"
"7","OPA店","4969432001190","ブライトニングプラチナソープ","10.00","","ﾌﾞﾗｲﾄﾆﾝｸﾞﾌﾟﾗﾁﾅｿｰﾌﾟ","500.00","880.00","5.00","2500.0000","4400.0000"
"7","OPA店","4969432001237","ﾊﾟﾌﾟﾗｰﾙUVﾏﾙﾁﾌﾟﾛﾃｸｼｮﾝ","10.00","","ﾊﾟﾌﾟﾗｰﾙUVﾏﾙﾁﾌﾟﾛﾃｸｼｮﾝ","2100.00","3850.00","24.00","50400.0000","92400.0000"
"7","OPA店","4969432401105","フタアミンローション","10.00","","ﾌﾀｱﾐﾝﾛｰｼｮﾝ","720.00","1320.00","2.00","1440.0000","2640.0000"
"7","OPA店","4969432401129","フタアミンＨＩローション","10.00","","120ML","1680.00","3080.00","5.00","8400.0000","15400.0000"
"7","OPA店","4969432401136","フタアミンＨイクリーム","10.00","","","660.00","1210.00","28.00","18480.0000","33880.0000"
"7","OPA店","4969432401143","フタアミンＨイクリーム","10.00","","","1320.00","2420.00","26.00","34320.0000","62920.0000"
"7","OPA店","4969432401150","フタアミンＨＩクリーム　チューブ","10.00","","35g","570.00","1045.00","1.00","570.0000","1045.0000"
"7","OPA店","4969757142974","ﾊﾌﾞﾗｼｾｯﾄ","10.00","","ﾊﾌﾞﾗｼｾｯﾄ","100.00","183.00","1.00","100.0000","183.0000"
"7","OPA店","4969757142981","ﾊﾌﾞﾗｼｾｯﾄ","10.00","","ﾊﾌﾞﾗｼｾｯﾄ","100.00","183.00","5.00","500.0000","915.0000"
"7","OPA店","4969919100163","ケンユー　ケイタイオウトブクロハイポット","10.00","","ｹﾝﾕｰ ｹｲﾀｲｵｳﾄﾌﾞｸﾛﾊｲﾎﾟｯﾄ","231.00","390.00","1.00","231.0000","390.0000"
"7","OPA店","4969919122486","ｵﾝｱｲｽDXYL","10.00","","ｵﾝｱｲｽDXYL","440.00","950.00","3.00","1320.0000","2850.0000"
"7","OPA店","4969919201204","ｹｲﾀｲﾐﾆﾄｲﾚｼﾝﾌﾟﾙﾌﾟﾙ","10.00","","3ｺｲﾘ","232.00","366.00","-5.00","-1160.0000","-1830.0000"
"7","OPA店","4969919201228","ｼﾞｮｾｲﾖｳﾌﾟﾙﾌﾟﾙﾚﾃﾞｨ","10.00","","3ｺｲﾘ","330.00","609.00","2.00","660.0000","1218.0000"
"7","OPA店","4969972044404","ﾋﾞｼｮｳﾄｯｶﾋﾝ","10.00","","ﾋﾞｼｮｳﾄｯｶﾋﾝ","700.00","1280.00","1.00","700.0000","1280.0000"
"7","OPA店","4970061064326","ｸｴﾘｰｶﾊﾞｰFD02","10.00","","ｸｴﾘｰｶﾊﾞｰFD02","780.00","1188.00","-3.00","-2340.0000","-3564.0000"
"7","OPA店","4970061100208","ﾋﾟｭｱNﾘｯﾌﾟﾕｽﾞ","10.00","","ﾋﾟｭｱNﾘｯﾌﾟﾕｽﾞ","585.00","890.00","2.00","1170.0000","1780.0000"
"7","OPA店","4970126820065","ｼﾜﾄﾘﾚｲｺｼﾘｺﾝｼｰﾄ ﾒﾉｼﾀ","10.00","","ｼﾜﾄﾘﾚｲｺｼﾘｺﾝｼｰﾄ ﾒﾉｼﾀ","720.00","1320.00","-1.00","-720.0000","-1320.0000"
"7","OPA店","4970126820072","ｼﾜﾄﾘﾚｲｺｼﾘｺﾝｼｰﾄﾎｳﾚｲｾﾝ","10.00","","ｼﾜﾄﾘﾚｲｺｼﾘｺﾝｼｰﾄﾎｳﾚｲｾﾝ","840.00","1540.00","3.00","2520.0000","4620.0000"
"7","OPA店","4970166026519","ｵﾘｳﾞｧﾆｰHNﾍｱﾄﾘｰﾄﾒﾝﾄ","10.00","","ｵﾘｳﾞｧﾆｰHNﾍｱﾄﾘｰﾄﾒﾝﾄ","400.00","698.00","-1.00","-400.0000","-698.0000"
"7","OPA店","4970170108133","ｵｵｼﾏﾂﾊﾞｷﾂﾔﾂﾔｳｫｰﾀｰ","10.00","","ｵｵｼﾏﾂﾊﾞｷﾂﾔﾂﾔｳｫｰﾀｰ","650.00","922.00","-1.00","-650.0000","-922.0000"
"7","OPA店","4970170108355","ｵｵｼﾏﾂﾊﾞｷPｼｬﾝﾌﾟｰ","10.00","","ｵｵｼﾏﾂﾊﾞｷPｼｬﾝﾌﾟｰ","900.00","1340.00","-6.00","-5400.0000","-8040.0000"
"7","OPA店","4970170108362","ｵｵｼﾏﾂﾊﾞｷPｺﾝﾃﾞ","10.00","","ｵｵｼﾏﾂﾊﾞｷPｺﾝﾃﾞ","900.00","1340.00","1.00","900.0000","1340.0000"
"7","OPA店","4970170109161","オオシマツバキアブラ","10.00","","60ML","975.00","1313.00","-4.00","-3900.0000","-5252.0000"
"7","OPA店","4970170703031","ｱﾄﾋﾟｺｽｷﾝｹｱｵｲﾙ","10.00","","ｱﾄﾋﾟｺｽｷﾝｹｱｵｲﾙ","900.00","1485.00","1.00","900.0000","1485.0000"
"7","OPA店","4970170703154","ｱﾄﾋﾟｺｵｲﾙﾛ-ｼｮﾝ","10.00","","ｱﾄﾋﾟｺｵｲﾙﾛ-ｼｮﾝ","900.00","1485.00","2.00","1800.0000","2970.0000"
"7","OPA店","4970170703178","ｱﾄﾋﾟｺｯｳｫｰﾀｰﾛｰｼｮﾝ","10.00","","ｱﾄﾋﾟｺｯｳｫｰﾀｰﾛｰｼｮﾝ","720.00","1188.00","2.00","1440.0000","2376.0000"
"7","OPA店","4970170720113","ｱﾄﾋﾟｺｼｬﾝﾌﾟ-ｶｴ","10.00","","ｱﾄﾋﾟｺｼｬﾝﾌﾟ-ｶｴ","588.00","1026.00","-2.00","-1176.0000","-2052.0000"
"7","OPA店","4970458112265","ｸﾛｼｮｳｶﾞｺｳｶ","8.00","","ｸﾛｼｮｳｶﾞｺｳｶ","1040.00","1944.00","-4.00","-4160.0000","-7776.0000"
"7","OPA店","4970458711000","ルチオン　ハンドジェル","10.00","","500ML","480.00","594.00","10.00","4800.0000","5940.0000"
"7","OPA店","4970520231016","ｽｷﾝﾚｽ 1000","10.00","","ｽｷﾝﾚｽ 1000","380.00","710.00","-1.00","-380.0000","-710.0000"
"7","OPA店","4970520231023","ｽｷﾝﾚｽ 1500","10.00","","ｽｷﾝﾚｽ 1500","570.00","997.00","1.00","570.0000","997.0000"
"7","OPA店","4970520263475","クリーンシャワー","10.00","","120ML","108.00","202.00","-7.00","-756.0000","-1414.0000"
"7","OPA店","4970520263482","オカモト　クリーンシャワー　４ホン","10.00","","4ﾎﾝ","340.00","537.00","-3.00","-1020.0000","-1611.0000"
"7","OPA店","4970687211333","UV-2711ﾌｨｯﾄｽﾀｲﾙﾉｰﾏﾙﾛﾝｸﾞ","10.00","","UV-2711ﾌｨｯﾄｽﾀｲﾙﾉｰﾏﾙﾛﾝｸﾞ","869.00","1405.00","4.00","3476.0000","5620.0000"
"7","OPA店","4970687211340","ＵＶ－２７４１フィットスタイルユビナシロング","10.00","","UV-274","759.00","1202.00","-2.00","-1518.0000","-2404.0000"
"7","OPA店","4970687211357","ＵＶ－２７４３フィットスタイルユビナシボーダー","10.00","","UV-274","759.00","1202.00","6.00","4554.0000","7212.0000"
"7","OPA店","4970687211364","ＵＶ－２７５１フィットスタイルユビナシメッシュ","10.00","","UV-275","759.00","1202.00","2.00","1518.0000","2404.0000"
"7","OPA店","4971493104055","ｵﾘﾋﾛ ﾁｭｱﾌﾞﾙﾏﾙﾁﾋﾞﾀﾐﾝ","8.00","","ｵﾘﾋﾛ ﾁｭｱﾌﾞﾙﾏﾙﾁﾋﾞﾀﾐﾝ","690.00","1058.00","3.00","2070.0000","3174.0000"
"7","OPA店","4971493104284","ｱｸﾃｨﾌﾞﾌﾟﾛﾃｲﾝ100","8.00","","ｱｸﾃｨﾌﾞﾌﾟﾛﾃｲﾝ100","650.00","1058.00","1.00","650.0000","1058.0000"
"7","OPA店","4971493105014","ｱｷｳｺﾝ100%ﾌﾝﾏﾂ","8.00","","150G","600.00","1058.00","2.00","1200.0000","2116.0000"
"7","OPA店","4971493105298","ﾆﾝﾆｸﾗﾝｵｳﾕ","8.00","","ﾆﾝﾆｸﾗﾝｵｳﾕ","616.00","1007.00","-1.00","-616.0000","-1007.0000"
"7","OPA店","4971493105915","ﾌｺｲﾀﾞﾝ","8.00","","ﾌｺｲﾀﾞﾝ","2587.00","3789.00","2.00","5174.0000","7578.0000"
"7","OPA店","4971493106660","ｵﾘﾋﾛﾓｽﾄﾁｭｱﾌﾞﾙﾏﾙﾁﾐﾈﾗﾙ","8.00","","ｵﾘﾋﾛﾓｽﾄﾁｭｱﾌﾞﾙﾏﾙﾁﾐﾈﾗﾙ","686.00","1058.00","-6.00","-4116.0000","-6348.0000"
"7","OPA店","4971493201174","ﾌﾟｰｱｰﾙﾁｬ","8.00","","ﾌﾟｰｱｰﾙﾁｬ","250.00","410.00","-5.00","-1250.0000","-2050.0000"
"7","OPA店","4971493201198","ﾄﾞｸﾀﾞﾐﾁｬ","8.00","","ﾄﾞｸﾀﾞﾐﾁｬ","250.00","410.00","-2.00","-500.0000","-820.0000"
"7","OPA店","4971493201433","ｵﾘﾋﾛｲﾁｮｳﾊﾁｬ100%","8.00","","ｵﾘﾋﾛｲﾁｮｳﾊﾁｬ100%","260.00","428.00","-5.00","-1300.0000","-2140.0000"
"7","OPA店","4971493201891","ｵｰｶﾞﾆｯｸﾙｲﾎﾞｽﾃｨｰ","8.00","","ｵｰｶﾞﾆｯｸﾙｲﾎﾞｽﾃｨｰ","637.00","1058.00","-5.00","-3185.0000","-5290.0000"
"7","OPA店","4971493201983","ｵﾘﾋﾛ ﾙｲﾎﾞｽﾃｨｰ","8.00","","ｵﾘﾋﾛ ﾙｲﾎﾞｽﾃｨｰ","250.00","410.00","5.00","1250.0000","2050.0000"
"7","OPA店","4971578000012","ｵｵﾀｶｺｳｿ","8.00","","ｵｵﾀｶｺｳｿ","4950.00","6426.00","-1.00","-4950.0000","-6426.0000"
"7","OPA店","4971578001095","ｵｵﾀｶｺｳｿ ﾊﾞｽｺｰﾝﾖｸﾖｳ","10.00","","ｵｵﾀｶｺｳｿ ﾊﾞｽｺｰﾝﾖｸﾖｳ","1440.00","1980.00","1.00","1440.0000","1980.0000"
"7","OPA店","4971578001149","ｵｵﾀｶｺｳｿｹｼｮｳｽｲﾍｰﾗｰﾙｰﾉ","10.00","","ｵｵﾀｶｺｳｿｹｼｮｳｽｲﾍｰﾗｰﾙｰﾉ","2080.00","2860.00","1.00","2080.0000","2860.0000"
"7","OPA店","4971578001460","ﾌｹﾞﾝ250gx2","8.00","","ﾌｹﾞﾝ250gx2","2184.00","2858.00","-1.00","-2184.0000","-2858.0000"
"7","OPA店","4971633011236","ｴﾙﾓｱﾋﾟﾝｸﾛｰｼｮﾝ4P","10.00","","4P","75.00","122.00","-1.00","-75.0000","-122.0000"
"7","OPA店","4971651001691","外反母趾楽歩  ｻﾎﾟｰﾀｰ  　  ｻｲﾄﾞｻﾎﾟｰﾄ  付き","10.00","","ｶﾞｲﾊﾝﾎﾞｼﾗｸﾎｻﾎﾟｰﾀｰ ｻｲﾄﾞｻﾎﾟ","528.00","812.00","1.00","528.0000","812.0000"
"7","OPA店","4971671171411","ﾌｯﾄｿﾘｭｰｼｮﾝﾊﾟｰｿﾅﾙﾌｨｯﾄｱｼﾕﾋﾞ","10.00","","ﾌｯﾄｿﾘｭｰｼｮﾝﾊﾟｰｿﾅﾙﾌｨｯﾄｱｼﾕﾋﾞ","360.00","625.00","2.00","720.0000","1250.0000"
"7","OPA店","4971671171428","ﾌｯﾄｿﾘｭｰｼｮﾝﾊﾟｰｿﾅﾙﾌｨｯﾄﾂﾏｻｷ","10.00","","ﾌｯﾄｿﾘｭｰｼｮﾝﾊﾟｰｿﾅﾙﾌｨｯﾄﾂﾏｻｷ","360.00","625.00","2.00","720.0000","1250.0000"
"7","OPA店","4971671171435","ﾌｯﾄｿﾘｭｰｼｮﾝﾊﾟｰｿﾅﾙﾌｨｯﾄｲﾝｿｰﾙ","10.00","","ﾌｯﾄｿﾘｭｰｼｮﾝﾊﾟｰｿﾅﾙﾌｨｯﾄｲﾝｿｰﾙ","600.00","990.00","2.00","1200.0000","1980.0000"
"7","OPA店","4971710300840","ｿﾌﾃｨﾓﾎﾜｲﾄｸﾚﾝｼﾞﾝｸﾞｾﾝｶﾞﾝ","10.00","","ｿﾌﾃｨﾓﾎﾜｲﾄｸﾚﾝｼﾞﾝｸﾞｾﾝｶﾞﾝ","348.00","522.00","-5.00","-1740.0000","-2610.0000"
"7","OPA店","4971710311327","ｿﾌﾃｨﾓｸﾚﾝｵｲﾙ","10.00","","230ML","414.00","625.00","-2.00","-828.0000","-1250.0000"
"7","OPA店","4971710311648","ｿﾌﾃｨﾓwtﾎﾞﾃﾞｨｿｰﾌﾟｶｴ","10.00","","ｿﾌﾃｨﾓwtﾎﾞﾃﾞｨｿｰﾌﾟｶｴ","216.00","356.00","-1.00","-216.0000","-356.0000"
"7","OPA店","4971710311655","ｿﾌﾃｨﾓBSPﾐﾆ","10.00","","ｿﾌﾃｨﾓBSPﾐﾆ","72.00","104.00","-1.00","-72.0000","-104.0000"
"7","OPA店","4971710314991","ｿﾌﾃｨﾓﾒｲｸｵﾄｼhｶｴ","10.00","","ｿﾌﾃｨﾓﾒｲｸｵﾄｼhｶｴ","288.00","471.00","-5.00","-1440.0000","-2355.0000"
