移動日,移動元店舗,移動先店舗,商品コード,商品名,商品容量,数量,単価,金額,入力形能,入庫確定
"2022/11/17","630　しみず倉庫","大島店","4903301010975","バファリンＡ　２０錠","２０錠","2","293","586","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4968250174222","ワクナガ胃腸薬Ｕ　３６包","３６包","1","669","669","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4968250199119","エナックＷ　１２６錠","１２６錠","1","927","927","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4968250199218","エナックＷ　２７０錠","２７０錠","1","1,700","1,700","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4968250260123","レオピンロイヤル　１２０ｍｌ","１２０ｍｌ","2","8,770","17,540","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4968250260130","レオピンロイヤル　２４０ｍｌ","２４０ｍｌ","2","15,347","30,694","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4968250271112","レオピンファイブＮＥＯ　６０ｍｌ","６０ｍｌ","5","3,132","15,660","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4968250271211","レオピンファイブＮＥＯ　１２０ｍｌ","１２０ｍｌ","4","5,742","22,968","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4968250271310","レオピンファイブＮＥＯ　２４０ｍｌ","２４０ｍｌ","4","10,127","40,508","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4968250305213","キヨーレオピンネオｗ　120ml","１２０ｍｌ","3","3,158","9,474","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4968250820211","湧永　八味地黄丸９００丸","９００丸","1","1,833","1,833","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4968250870117","プレビジョン　バイタルウレア　１２０粒","１２０粒","1","1,795","1,795","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4968250873118","フジビトール鼻炎薬Ｓ　１８ｃｐ","１８ｃｐ","1","375","375","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4973202213508","コットンパフ 天然コットン１００％ ２２５枚","２２５枚","2","135","270","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4975175015318","大洋　オキシドール　１００ｍｌ","１００ｍｌ","1","44","44","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4975687011389","ペインサール顆粒 ３０包","３０包","1","748","748","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4978022208550","ソフターブルーエコパック","２０００ｍｌ","2","155","310","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987037671501","キュルミナンＥＸ１１液　 40 ｍｌ","４０ｍｌ","1","286","286","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987103048718","ゼリアマスデントケア50ｇ","５０ｇ","1","640","640","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987103048725","マスデントケア 110 ｇ","１１０ｇ","1","1,140","1,140","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987117398816","ソルマックプラス　２５ｍｌｘ２本","２５ｍｌｘ２","1","424","424","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987154663687","アウゲＦＸ 15 ｍｌ","１５ｍｌ","1","143","143","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987188100325","サロンパスＡｅ１４０枚入","１４０枚","2","900","1,800","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987300048900","ラカルトメディキュア－　１００ｇ","１００ｇ","2","891","1,782","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987306001251","アイリス４０　１４ｍｌ","１４ｍｌ","2","480","960","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987306021242","コーラック　６０錠","６０ジョウ","1","637","637","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987306045149","パブロンゴールドＡ＜微粒＞２８包","２８包","2","935","1,870","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987306045156","パブロンゴールドＡ＜微粒＞　４４包","４４包","2","1,375","2,750","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987306054776","新ビオフェルミンＳ１３０錠","１３０錠","1","632","632","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987306054783","新ビオフェルミン S ３５０錠","３５０錠","1","1,608","1,608","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987316017013","新トニン咳止め液　６０ｍｌ","６０ｍｌ","10","605","6,050","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987402133306","新第一赤玉はら薬　18包","１８包","3","560","1,680","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987420050364","養命六神丸　366粒","３６６粒","1","4,802","4,802","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987433120054","プラセントップ液３０ｍｌ","３０ｍｌ","40","310","12,400","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987475119375","ロキエフェクトＬＸテープ大判　 7 枚","7 枚","4","218","872","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987533011207","新ピラドンＧカプセル　20CP","２０ＣＰ","2","422","844","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987533012389","アスミンＣ顆粒１８Ｈ","１８Ｈ","1","461","461","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987601230776","ステリコットαお徳用１００包入","１００包","2","490","980","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4515748001852","プレミアム１００エミューエッセンス 15 ｍｌ","１５ｍｌ","4","2,400","9,600","ハンディー",""
"2022/11/17","630　しみず倉庫","大島店","4987014016509","バイトゴールド３０００　　100ml","１００ｍｌ","200","37","7,400","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4971159018900","湯宿めぐり　10包入","１０包入","6","150","900","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4510662002114","貴好茶　８粒×３０包","８粒×３０包","3","2,850","8,550","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4510759890013","ドーパーパストリーゼ　 5L","５Ｌ","1","2,750","2,750","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4530883502071","宮島ガーゼマスク当てガーゼ付１枚入","１０枚","2","48","96","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4560494600231","赤玉小粒はら薬　6包","６包","1","185","185","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4582368480190","プラズマローゲン　６０粒","６０粒","4","2,769","11,076","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4901080703415","新ポリグリップ無添加　７５ｇ","７５ｇ","2","678","1,356","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250169228","ワクナガ生薬胃腸薬　１２包","１２包","1","251","251","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250177216","トコベール３００Ｅ　２６０ｃｐ","２６０ｃｐ","2","2,897","5,794","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250224118","フジビトール　２００ｃｐ","２００ｃｐ","2","2,973","5,946","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250239112","ノノン錠　２４錠","２４錠","3","272","816","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250260116","レオピンロイヤル　６０ｍｌ","６０ｍｌ","4","4,823","19,292","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250260130","レオピンロイヤル　２４０ｍｌ","２４０ｍｌ","3","15,347","46,041","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250271112","レオピンファイブＮＥＯ　６０ｍｌ","６０ｍｌ","1","3,132","3,132","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250271211","レオピンファイブＮＥＯ　１２０ｍｌ","１２０ｍｌ","3","5,742","17,226","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250293213","レオピンロイヤルキャプレット　１００錠","１００錠","1","4,959","4,959","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250305114","キヨーレオピンネオｗ　60ml","６０ｍｌ","1","1,723","1,723","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250305312","キヨーレオピンネオｗ　240ml","２４０ｍｌ","1","5,570","5,570","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250358110","湧永田七　分包　６０包","６０包","1","2,773","2,773","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250854124","プレビジョングリーン末　９０包","９０包","6","1,401","8,406","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250858115","プレビジョン　ビルベリー＆ＤＨＡ　１２０粒","１２０粒","4","1,692","6,768","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4970511200090","ＡＪＤシェービングフォームライム２２０ｇ","２２０ｇ","1","180","180","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4970511201370","かぜ・花粉マスク　ふつう　６０枚","６０枚","2","370","740","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4971159015626","奥田製薬バブルデント入れ歯除菌洗浄剤　１２６錠","１２６錠","2","322","644","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987014012006","ミネドリン　６００ｍｌ","６００ｍｌ","5","858","4,290","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987014090202","新バイトゴールドライト１００ｍｌ","１００ｍｌ","50","36","1,800","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987031002165","新大草延寿丸３２Ｈ","３２Ｈ","1","808","808","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987031002172","新大草延寿丸６４Ｈ","６４Ｈ","1","1,414","1,414","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987031003018","延寿丸　 2600T","２６００Ｔ","1","2,323","2,323","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987084418432","サンテアスティ抗菌　１２ｍｌ","１２ｍｌ","2","286","572","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987103048718","ゼリアマスデントケア50ｇ","５０ｇ","2","640","1,280","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987103049227","ヘパリーゼＧＴ５６０錠","８０Ｔｘ７","1","7,679","7,679","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987103049241","ヘパリーゼＧＴ２７０錠","２７０錠","2","2,800","5,600","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987103049371","コンドロイチンＺＳ　４５０錠","４５０錠","2","6,000","12,000","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987103052098","イオナスパ＆ミネラルＷクレンジング","２００ｍｌ","1","1,620","1,620","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987475119832","パステルシップID1.0％　30枚入","３０枚入","2","350","700","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4968250887115","湧永小青竜湯２１包","２１包","1","529","529","ハンディー",""
"2022/11/17","630　しみず倉庫","砺波店","4987103043614","アポスティークリーム　１５ｇ","１５　ｇ","0","400","0","画面作成",""
