移動日,移動元店舗,移動先店舗,商品コード,商品名,商品容量,数量,単価,金額,入力形能,入庫確定
"2022/10/20","630　しみず倉庫","パスコ店","4968250305114","キヨーレオピンネオｗ　60ml","６０ｍｌ","6","1,723","10,338","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4968250305213","キヨーレオピンネオｗ　120ml","１２０ｍｌ","3","3,158","9,474","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4968250306210","PV　アクティブレインP　360粒","３６０粒","1","4,744","4,744","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4968250843111","フジパイゾールＳ錠　９０錠","９０錠","2","902","1,804","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4968250849113","セキセチン３２錠","３２錠","3","438","1,314","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4968250870117","プレビジョン　バイタルウレア　１２０粒","１２０粒","1","1,795","1,795","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4970511099373","ＡＪＤエースバン　半透明Ｍ１００枚","１００枚","2","248","496","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4970511201370","かぜ・花粉マスク　ふつう　６０枚","６０枚","6","370","2,220","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4970511910036","ママは看護師さん　滅菌ガーゼＳ１２枚","１２枚","3","145","435","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4970511930010","ママは看護師さん ワンタッチパッド Ｍ６枚","６枚","3","159","477","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4970643175624","伊井オブラ－ト　特大丸型２００枚","２００枚","2","135","270","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4970883012475","防水ワンタッチパッドＬ３枚","","1","194","194","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4971159016746","救急絆創膏Ｍサイズ　１００枚","１００枚","10","82","820","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987014012006","ミネドリン　６００ｍｌ","６００ｍｌ","1","858","858","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987067205004","キャベジンコーワα　２００錠","２００錠","1","1,045","1,045","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987067327508","キューピーコーワゴールドαプレミアム160錠","１６０錠","1","2,275","2,275","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987103038344","ねずみタイホ　フレキシブルタイプ　２枚","２枚","1","440","440","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987103046943","ドルマイコーチ軟膏　６ｇ","６ｇ","2","255","510","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987103049357","コンドロイチンＺＳ１５０錠","１５０錠","3","2,350","7,050","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987154601023","クールティアＶ１２　１５ｍｌ","１５ｍｌ","2","323","646","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987306001251","アイリス４０　１４ｍｌ","１４ｍｌ","1","480","480","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987306017559","リポビタンファイン100ml×3本パック","１００ｍｌ×","1","285","285","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987306019492","口内炎軟膏大正Ａ　６ｇ","６ｇ","1","340","340","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987306021242","コーラック　６０錠","６０ジョウ","1","637","637","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987306021433","リポビタンＺＥＲＯ３本","３","3","285","855","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987306028678","センパア　トラベル１　６錠","６錠","1","320","320","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987306033788","大正リポビタンフィール　 3 本","３Ｐ","1","285","285","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987306045897","パブロン鼻炎カプセルＳα　２４ｃｐ","２４ｃｐ","1","660","660","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987306047396","パブロンＳゴールドＷ　６０錠","６０錠","1","1,265","1,265","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987306054776","新ビオフェルミンＳ１３０錠","１３０錠","1","632","632","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987306054783","新ビオフェルミン S ３５０錠","３５０錠","1","1,462","1,462","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987316017013","新トニン咳止め液　６０ｍｌ","６０ｍｌ","5","554","2,770","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987469542684","パープルクリアＷスプレー３０ｍｌ","３０ｍｌ","1","290","290","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4987469597042","オルテクサー口腔用軟膏　５ｇ","５ｇ","3","222","666","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4515748001784","プレミアム１０　８５ｇ","８５","5","2,030","10,150","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4973227615172","ＡＪＤ歯科医すすめるＷヘッド歯ブラシふつう","","3","90","270","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4973227615189","ＡＪＤ歯科医すすめるＷヘッド歯ブラシやわらかめ","","2","90","180","ハンディー",""
"2022/10/20","630　しみず倉庫","パスコ店","4970511200090","ＡＪＤシェービングフォームライム２２０ｇ","２２０ｇ","0","180","0","画面作成",""
"2022/10/20","630　しみず倉庫","プラファ店","4987533011207","新ピラドンＧカプセル　20CP","２０ＣＰ","3","422","1,266","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4515748001784","プレミアム１０　８５ｇ","８５","1","2,030","2,030","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4515748001791","プレミアム 10 エミュークリーム　 150 ｇ","１５０ｇ","1","3,230","3,230","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4901080726414","ポリデント　酵素入り　１０８錠＋６錠","１０８ジョウ","1","595","595","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4903301010975","バファリンＡ　２０錠","２０錠","2","306","612","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4954097914459","植物石鹸ＮＹ ４個パック","４個パック","5","128","640","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250177117","トコベール３００Ｅ　１３０ｃｐ","１３０ｃｐ","1","1,765","1,765","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250177216","トコベール３００Ｅ　２６０ｃｐ","２６０ｃｐ","1","2,897","2,897","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250194213","グラッドル錠　１２０錠","１２０錠","2","1,969","3,938","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250260116","レオピンロイヤル　６０ｍｌ","６０ｍｌ","2","4,823","9,646","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250260130","レオピンロイヤル　２４０ｍｌ","２４０ｍｌ","1","15,347","15,347","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250271211","レオピンファイブＮＥＯ　１２０ｍｌ","１２０ｍｌ","1","5,742","5,742","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250272119","エピロンエ－　１８ｇ","１８ｇ","4","304","1,216","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250281326","キヨーレオピンキャプレットＳ２００錠","２００錠","1","2,326","2,326","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250293312","レオピンロイヤルキャプレット　２００錠","２００錠","1","8,717","8,717","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250300119","宝脚　３００錠","３００錠","1","2,530","2,530","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250305114","キヨーレオピンネオｗ　60ml","６０ｍｌ","1","1,723","1,723","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250305213","キヨーレオピンネオｗ　120ml","１２０ｍｌ","1","3,158","3,158","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250306210","PV　アクティブレインP　360粒","３６０粒","1","4,744","4,744","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4968250878113","オプターナ黄粋目薬　１５ｍｌ","１５ｍｌ","4","350","1,400","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4970511099373","ＡＪＤエースバン　半透明Ｍ１００枚","１００枚","1","248","248","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4970883011560","ガウスバンイン　６４粒","６４粒","1","657","657","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4971159012090","奥田薬品　健康のどあめ　２８０ｇ","２８０ｇ","4","311","1,244","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4971159015626","奥田製薬バブルデント入れ歯除菌洗浄剤　１２６錠","１２６錠","1","322","322","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4974638678640","マーヤ　スーパー尿とりパット　男女兼用 ５１枚","５１枚","2","600","1,200","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4975979383002","パンクMI錠　60錠","６０錠","1","466","466","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4978022315029","かんたんブリーチ　詰替　７２０ｍｌ","７２０ｍｌ","2","67","134","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4987028123668","チョコラＢＢプラス　２５０錠","２５０錠","1","2,240","2,240","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4987031002165","新大草延寿丸３２Ｈ","３２Ｈ","2","808","1,616","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4987037671501","キュルミナンＥＸ１１液　 40 ｍｌ","４０ｍｌ","2","286","572","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4987154601023","クールティアＶ１２　１５ｍｌ","１５ｍｌ","6","323","1,938","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4987239185233","ロスミン黄Ｗ　 50ML × 3 本","５０ｍｌ　３","3","522","1,566","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4987239186117","カゼリック液Ｗ小児用　 30 ｍｌ","３０ｍｌ","18","180","3,240","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4987373076268","チューマイａ","１６　袋","4","220","880","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4987475119368","ロキエフェクトＬＸテープ　 14 枚","１４枚","1","218","218","ハンディー",""
"2022/10/20","630　しみず倉庫","プラファ店","4530883502514","宮島シームレスサポーター　ひじＭ１枚","１枚","0","266","0","画面作成",""
"2022/10/20","630　しみず倉庫","プラファ店","4987306021280","コーラック　３５０錠","３５０錠","0","2,262","0","画面作成",""
"2022/10/20","630　しみず倉庫","プラファ店","4987306007390","リポビタンＤスーパー100ml　3本","１００ｍｌ　","0","450","0","画面作成",""
"2022/10/20","630　しみず倉庫","大島店","4987533011207","新ピラドンＧカプセル　20CP","２０ＣＰ","3","422","1,266","ハンディー",""
